id,lat,long,street,house_num,city,neighbourhood,state,address
3330500925,47.5518,-122.277,South Findlay Street,4521,Seattle,Brighton,Washington,"South Findlay Street, 4521"
2658000215,47.5298,-122.271,50th Avenue South,8113,Seattle,Dunlap,Washington,"50th Avenue South, 8113"
2123700100,47.5271,-122.274,47th Avenue South,8421,Seattle,Rainier Beach,Washington,"47th Avenue South, 8421"
3419600125,47.5276,-122.274,47th Avenue South,8411,Seattle,Rainier Beach,Washington,"47th Avenue South, 8411"
7338401230,47.5332,-122.29,South Portland Street,3218,Seattle,King County,Washington,"South Portland Street, 3218"
6882510060,47.5303,-122.28,South Elmgrove Street,4226,Seattle,King County,Washington,"South Elmgrove Street, 4226"
8113101000,47.5486,-122.278,44th Avenue South,5958,Seattle,Brighton,Washington,"44th Avenue South, 5958"
3331001165,47.5514,-122.284,South Orcas Street,3822,Seattle,Brighton,Washington,"South Orcas Street, 3822"
7129304225,47.5183,-122.266,53rd Avenue South,9320,Seattle,Rainier Beach,Washington,"53rd Avenue South, 9320"
7129302185,47.5149,-122.257,61st Avenue South,9720,Seattle,Rainier Beach,Washington,"61st Avenue South, 9720"
2589300065,47.5362,-122.271,Rainier Avenue South,7325,Seattle,Dunlap,Washington,"Rainier Avenue South, 7325"
7562100065,47.5276,-122.273,48th Avenue South,8411,Seattle,Rainier Beach,Washington,"48th Avenue South, 8411"
7129303180,47.5181,-122.257,South Redwing Street,6051,Seattle,Rainier Beach,Washington,"South Redwing Street, 6051"
3031200120,47.5372,-122.289,South Othello Street,3316,Seattle,Holly Park,Washington,"South Othello Street, 3316"
6821102100,47.6493,-122.398,32nd Avenue West,3218,Seattle,Lawton Park,Washington,"32nd Avenue West, 3218"
1370803820,47.6408,-122.403,Piedmont Place West,2445,Seattle,Carleton Park,Washington,"Piedmont Place West, 2445"
6821100090,47.6567,-122.399,33rd Avenue West,4026,Seattle,Lawton Park,Washington,"33rd Avenue West, 4026"
6822100310,47.6495,-122.401,34th Avenue West,3223,Seattle,Lawton Park,Washington,"34th Avenue West, 3223"
6822100030,47.6496,-122.403,35th Avenue West,3229,Seattle,Carleton Park,Washington,"35th Avenue West, 3229"
8127700210,47.6419,-122.394,29th Avenue West,2526,Seattle,Lawton Park,Washington,"29th Avenue West, 2526"
2771104010,47.6456,-122.383,21st Avenue West,2826,Seattle,Interbay,Washington,"21st Avenue West, 2826"
7010701383,47.6599,-122.396,30th Avenue West,4350,Seattle,Lawton Park,Washington,"30th Avenue West, 4350"
6822100155,47.6493,-122.401,34th Avenue West,3215,Seattle,Lawton Park,Washington,"34th Avenue West, 3215"
3686900025,47.3769,-122.234,West Crow Street,218,NA,King County,Washington,"West Crow Street, 218"
6146600185,47.3877,-122.234,1st Avenue North,733,NA,Downtown,Washington,"1st Avenue North, 733"
8857600220,47.3864,-122.287,South 240th Street,3545,NA,King County,Washington,"South 240th Street, 3545"
9407001860,47.4487,-121.772,426th Place Southeast,16899,NA,Wilderness Rim,Washington,"426th Place Southeast, 16899"
9407001340,47.4456,-121.773,426th Avenue Southeast,17198,NA,Wilderness Rim,Washington,"426th Avenue Southeast, 17198"
7334500120,47.4648,-121.757,Southeast 150th Street,43736,NA,King County,Washington,"Southeast 150th Street, 43736"
9407001320,47.4462,-121.773,426th Avenue Southeast,17158,NA,Wilderness Rim,Washington,"426th Avenue Southeast, 17158"
626100023,47.7201,-122.062,208th Avenue Northeast,13597,NA,King County,Washington,"208th Avenue Northeast, 13597"
1771110090,47.7567,-122.073,197th Place Northeast,17602,NA,King County,Washington,"197th Place Northeast, 17602"
1626069178,47.7409,-122.052,Northeast 156th Street,21387,NA,King County,Washington,"Northeast 156th Street, 21387"
1771100440,47.7566,-122.073,197th Place Northeast,17600,NA,King County,Washington,"197th Place Northeast, 17600"
1626069220,47.7361,-122.046,Northeast 150th Street,21745,NA,King County,Washington,"Northeast 150th Street, 21745"
7549802600,47.55,-122.312,16th Avenue South,5840,Seattle,Van Asselt,Washington,"16th Avenue South, 5840"
7883608693,47.5269,-122.314,Dallas Avenue South,8519,Seattle,South Park,Washington,"Dallas Avenue South, 8519"
6082400260,47.4832,-122.299,South 135th Street,2612,SeaTac,King County,Washington,"South 135th Street, 2612"
795000820,47.5033,-122.329,South 112th Street,316,Seattle,King County,Washington,"South 112th Street, 316"
179000100,47.4927,-122.28,42nd Avenue South,12258,NA,King County,Washington,"42nd Avenue South, 12258"
1446403305,47.4882,-122.325,7th Avenue South,12807,NA,King County,Washington,"7th Avenue South, 12807"
1446404015,47.4878,-122.324,8th Avenue South,12901,NA,Highline,Washington,"8th Avenue South, 12901"
42000006,47.4702,-122.281,42nd Avenue South,14812,NA,King County,Washington,"42nd Avenue South, 14812"
1623049145,47.4885,-122.298,South 128th Street,2643,SeaTac,King County,Washington,"South 128th Street, 2643"
8018600980,47.4939,-122.318,12th Avenue South,12214,NA,King County,Washington,"12th Avenue South, 12214"
7279300070,47.7612,-122.362,Northwest 182nd Street,378,NA,King County,Washington,"Northwest 182nd Street, 378"
1124000050,47.7181,-122.371,11th Avenue Northwest,12203,Seattle,King County,Washington,"11th Avenue Northwest, 12203"
259100110,47.7602,-122.363,Northwest 181st Street,400,NA,King County,Washington,"Northwest 181st Street, 400"
3626039207,47.7049,-122.359,Northwest 105th Street,119,Seattle,King County,Washington,"Northwest 105th Street, 119"
3904910050,47.5688,-122.019,243rd Avenue Southeast,3589,NA,Hunter's Ridge,Washington,"243rd Avenue Southeast, 3589"
6073200075,47.5724,-122.179,Southeast 42nd Street,12115,Bellevue,Newport Shores,Washington,"Southeast 42nd Street, 12115"
6067910030,47.5427,-122.181,119th Place Southeast,6854,Bellevue,King County,Washington,"119th Place Southeast, 6854"
6067900060,47.5433,-122.185,117th Avenue Southeast,6605,Bellevue,King County,Washington,"117th Avenue Southeast, 6605"
6072100140,47.545,-122.171,Southeast 65th Street,NA,Bellevue,King County,Washington,"Southeast 65th Street, NA"
2024059084,47.5515,-122.189,Lake Washington Boulevard Southeast,5848,Bellevue,King County,Washington,"Lake Washington Boulevard Southeast, 5848"
2206700295,47.5637,-122.139,Southeast 46th Street,15053,Bellevue,King County,Washington,"Southeast 46th Street, 15053"
6071700160,47.549,-122.173,Southeast 61st Street,12596,Bellevue,King County,Washington,"Southeast 61st Street, 12596"
2202500110,47.5732,-122.136,153rd Avenue Southeast,4070,Bellevue,King County,Washington,"153rd Avenue Southeast, 4070"
6072100490,47.5448,-122.174,Southeast 65th Street,12514,Bellevue,King County,Washington,"Southeast 65th Street, 12514"
6072400820,47.5569,-122.176,123rd Avenue Southeast,5101,Bellevue,King County,Washington,"123rd Avenue Southeast, 5101"
8562800250,47.5599,-122.142,Southeast 47th Place,14903,Bellevue,King County,Washington,"Southeast 47th Place, 14903"
6072760670,47.563,-122.178,121st Avenue Southeast,4613,Bellevue,King County,Washington,"121st Avenue Southeast, 4613"
643300010,47.5683,-122.178,Southeast 44th Place,12128,Bellevue,King County,Washington,"Southeast 44th Place, 12128"
6072500050,47.5456,-122.179,121st Avenue Southeast,6311,Bellevue,King County,Washington,"121st Avenue Southeast, 6311"
9346910500,47.5627,-122.137,Southeast 46th Way,15338,Bellevue,King County,Washington,"Southeast 46th Way, 15338"
6073200020,47.5728,-122.179,Southeast 42nd Street,12114,Bellevue,Newport Shores,Washington,"Southeast 42nd Street, 12114"
2206700215,47.566,-122.14,Southeast 45th Street,15001,Bellevue,King County,Washington,"Southeast 45th Street, 15001"
2141310820,47.559,-122.136,Southeast 48th Street,NA,Bellevue,King County,Washington,"Southeast 48th Street, NA"
1777600230,47.5694,-122.132,Southeast 43rd Street,15514,Bellevue,King County,Washington,"Southeast 43rd Street, 15514"
2141300620,47.5582,-122.139,151st Avenue Southeast,4852,Bellevue,King County,Washington,"151st Avenue Southeast, 4852"
6071300030,47.5531,-122.177,119th Avenue Southeast,5464,Bellevue,King County,Washington,"119th Avenue Southeast, 5464"
2206700070,47.567,-122.139,Southeast 44th Place,15062,Bellevue,King County,Washington,"Southeast 44th Place, 15062"
2204500550,47.5729,-122.147,Southeast Allen Road,14448,Bellevue,King County,Washington,"Southeast Allen Road, 14448"
2600110560,47.5515,-122.153,140th Place Southeast,5799,Bellevue,King County,Washington,"140th Place Southeast, 5799"
2824059128,47.5421,-122.172,127th Place Southeast,6699,Bellevue,King County,Washington,"127th Place Southeast, 6699"
6071400710,47.553,-122.174,125th Avenue Southeast,5586,Bellevue,King County,Washington,"125th Avenue Southeast, 5586"
6071000310,47.56,-122.181,Southeast 49th Place,11832,Bellevue,King County,Washington,"Southeast 49th Place, 11832"
4036100175,47.5606,-122.184,Southeast 48th Street,11715,Bellevue,King County,Washington,"Southeast 48th Street, 11715"
1777600210,47.5698,-122.132,155th Place Southeast,4224,Bellevue,King County,Washington,"155th Place Southeast, 4224"
6072000910,47.5479,-122.179,121st Avenue Southeast,6119,Bellevue,King County,Washington,"121st Avenue Southeast, 6119"
2204500480,47.572,-122.147,Southeast 42nd Street,14450,Bellevue,King County,Washington,"Southeast 42nd Street, 14450"
6072400280,47.5602,-122.176,Southeast 47th Place,12267,Bellevue,King County,Washington,"Southeast 47th Place, 12267"
2211700290,47.565,-122.116,Southeast 45th Street,16785,Bellevue,King County,Washington,"Southeast 45th Street, 16785"
2201500680,47.5718,-122.136,Southeast 42nd Street,15352,Bellevue,King County,Washington,"Southeast 42nd Street, 15352"
2141320230,47.5584,-122.137,Southeast 48th Street,NA,Bellevue,King County,Washington,"Southeast 48th Street, NA"
1951800580,47.5403,-122.168,129th Place Southeast,6800,Bellevue,King County,Washington,"129th Place Southeast, 6800"
4139660040,47.5501,-122.128,Southeast 59th Place,15891,Bellevue,King County,Washington,"Southeast 59th Place, 15891"
2205700180,47.5754,-122.15,142nd Place Southeast,3848,Bellevue,King County,Washington,"142nd Place Southeast, 3848"
2024059059,47.5538,-122.191,Lake Washington Boulevard Southeast,5597,Bellevue,King County,Washington,"Lake Washington Boulevard Southeast, 5597"
6071200455,47.5531,-122.181,Southeast 56th Street,11819,Bellevue,King County,Washington,"Southeast 56th Street, 11819"
1777600900,47.5678,-122.128,Southeast 43rd Place,15866,Bellevue,King County,Washington,"Southeast 43rd Place, 15866"
809002435,47.6372,-122.352,3rd Avenue North,2023,Seattle,King County,Washington,"3rd Avenue North, 2023"
5244801275,47.6436,-122.352,3rd Avenue North,2609,Seattle,King County,Washington,"3rd Avenue North, 2609"
1929300415,47.6428,-122.348,5th Avenue North,2568,Seattle,King County,Washington,"5th Avenue North, 2568"
5437820310,47.1951,-122.001,Harmony Lane,506,NA,King County,Washington,"Harmony Lane, 506"
1917300260,47.2105,-121.989,Davis Avenue,1516,NA,King County,Washington,"Davis Avenue, 1516"
7710100083,47.2093,-122.0,Garfield Street,1931,NA,King County,Washington,"Garfield Street, 1931"
4102000075,47.2653,-121.91,West Lake Walker Drive Southeast,37316,NA,King County,Washington,"West Lake Walker Drive Southeast, 37316"
2420069017,47.2107,-121.99,Porter Street,2930,NA,King County,Washington,"Porter Street, 2930"
5706500140,47.2113,-121.992,Wilson Avenue,1811,NA,King County,Washington,"Wilson Avenue, 1811"
2420069251,47.2082,-121.995,Marshall Avenue,1849,NA,King County,Washington,"Marshall Avenue, 1849"
8005100025,47.2052,-121.987,Washington Avenue,1108,NA,King County,Washington,"Washington Avenue, 1108"
5602000025,47.206,-121.998,Pioneer Street,1560,NA,King County,Washington,"Pioneer Street, 1560"
2320069206,47.2092,-121.997,Lafromboise Street,1926,NA,King County,Washington,"Lafromboise Street, 1926"
853000261,47.2053,-121.993,Griffin Avenue,1529,NA,King County,Washington,"Griffin Avenue, 1529"
5595900280,47.2046,-121.996,Lafromboise Street,1449,NA,King County,Washington,"Lafromboise Street, 1449"
2372800050,47.201,-121.999,Harding Street,1122,NA,King County,Washington,"Harding Street, 1122"
8029200190,47.2094,-121.996,Lafromboise Street,1943,NA,King County,Washington,"Lafromboise Street, 1943"
5602000275,47.2056,-121.999,Harding Street,1522,NA,King County,Washington,"Harding Street, 1522"
6018500120,47.2008,-121.995,Lincoln Avenue,2007,NA,King County,Washington,"Lincoln Avenue, 2007"
8005100540,47.2077,-121.993,Washington Avenue,1730,NA,King County,Washington,"Washington Avenue, 1730"
1645000710,47.2098,-122.004,McKinley Street,1964,NA,King County,Washington,"McKinley Street, 1964"
2220069196,47.2063,-122.023,239th Place Southeast,44019,NA,King County,Washington,"239th Place Southeast, 44019"
5602000105,47.2048,-121.999,Harding Street,1456,NA,King County,Washington,"Harding Street, 1456"
5595900316,47.205,-121.996,Lafromboise Street,1469,NA,King County,Washington,"Lafromboise Street, 1469"
2372800145,47.2005,-121.999,Harding Street,1078,NA,King County,Washington,"Harding Street, 1078"
5595900210,47.205,-121.995,Division Street,1486,NA,King County,Washington,"Division Street, 1486"
1320069249,47.2163,-121.984,268th Avenue Southeast,42918,NA,King County,Washington,"268th Avenue Southeast, 42918"
2420069242,47.2088,-121.992,Park Street,2025,NA,King County,Washington,"Park Street, 2025"
8091600080,47.2051,-122.006,Semanski Street,1490,NA,King County,Washington,"Semanski Street, 1490"
1871400585,47.2848,-121.927,312th Way Southeast,35277,NA,King County,Washington,"312th Way Southeast, 35277"
2420069268,47.2064,-121.988,Wells Street,1931,NA,King County,Washington,"Wells Street, 1931"
920069052,47.2411,-122.043,228th Way Southeast,40202,NA,King County,Washington,"228th Way Southeast, 40202"
2372800100,47.2012,-122.0,Garfield Street,1135,NA,King County,Washington,"Garfield Street, 1135"
9170500060,47.693,-122.168,Northeast 104th Street,12855,NA,King County,Washington,"Northeast 104th Street, 12855"
1235700042,47.6973,-122.194,Northeast 108th Street,11004,NA,King County,Washington,"Northeast 108th Street, 11004"
4151800470,47.6652,-122.202,103rd Avenue Northeast,6526,NA,Houghton,Washington,"103rd Avenue Northeast, 6526"
3699100130,47.7001,-122.2,Northeast 112th Street,10455,NA,King County,Washington,"Northeast 112th Street, 10455"
3039000050,47.7024,-122.198,107th Place Northeast,11410,NA,King County,Washington,"107th Place Northeast, 11410"
3885805640,47.6821,-122.196,9th Avenue,619,NA,King County,Washington,"9th Avenue, 619"
3759500006,47.6988,-122.202,Northeast 110th Street,10410,NA,King County,Washington,"Northeast 110th Street, 10410"
3226059071,47.7006,-122.197,108th Avenue Northeast,11204,NA,King County,Washington,"108th Avenue Northeast, 11204"
325059126,47.6893,-122.164,Northeast 100th Street,13205,NA,King County,Washington,"Northeast 100th Street, 13205"
3900500110,47.6727,-122.174,124th Place Northeast,7528,NA,King County,Washington,"124th Place Northeast, 7528"
6743700015,47.6955,-122.175,124th Avenue Northeast,10616,NA,King County,Washington,"124th Avenue Northeast, 10616"
1088020070,47.6678,-122.182,119th Avenue Northeast,6905,NA,King County,Washington,"119th Avenue Northeast, 6905"
925059219,47.6651,-122.174,Northeast 65th Lane,12416,NA,King County,Washington,"Northeast 65th Lane, 12416"
3902310210,47.6909,-122.186,116th Avenue Northeast,10046,NA,King County,Washington,"116th Avenue Northeast, 10046"
1087900050,47.6616,-122.175,123rd Avenue Northeast,6110,NA,King County,Washington,"123rd Avenue Northeast, 6110"
2128000050,47.697,-122.169,Northeast 108th Place,12821,NA,King County,Washington,"Northeast 108th Place, 12821"
7424600020,47.6856,-122.168,Northeast 94th Street,12838,NA,King County,Washington,"Northeast 94th Street, 12838"
7420200050,47.6908,-122.169,Northeast 101st Place,12833,NA,King County,Washington,"Northeast 101st Place, 12833"
1236300307,47.6863,-122.189,Northeast 95th Street,11235,NA,King County,Washington,"Northeast 95th Street, 11235"
3888100029,47.688,-122.168,130th Avenue Northeast,9719,NA,King County,Washington,"130th Avenue Northeast, 9719"
5212000020,47.6999,-122.2,105th Avenue Northeast,11128,NA,King County,Washington,"105th Avenue Northeast, 11128"
2128000180,47.6976,-122.169,Northeast 108th Place,12820,NA,King County,Washington,"Northeast 108th Place, 12820"
3500100226,47.734,-122.301,Northeast 145th Street,2527,Seattle,King County,Washington,"Northeast 145th Street, 2527"
7304300570,47.7416,-122.32,Northeast 155th Street,876,NA,King County,Washington,"Northeast 155th Street, 876"
3971700940,47.772,-122.322,Northeast 198th Street,753,NA,King County,Washington,"Northeast 198th Street, 753"
6163901751,47.7494,-122.319,10th Avenue Northeast,16613,NA,North City,Washington,"10th Avenue Northeast, 16613"
1568100215,47.7352,-122.295,31st Avenue Northeast,14584,NA,King County,Washington,"31st Avenue Northeast, 14584"
411100020,47.7407,-122.327,2nd Avenue Northeast,15401,NA,King County,Washington,"2nd Avenue Northeast, 15401"
4024101434,47.7601,-122.307,Northeast 182nd Court,2401,NA,King County,Washington,"Northeast 182nd Court, 2401"
6163901381,47.7548,-122.316,12th Avenue Northeast,NA,NA,North City,Washington,"12th Avenue Northeast, NA"
1568100225,47.7349,-122.295,31st Avenue Northeast,14564,NA,King County,Washington,"31st Avenue Northeast, 14564"
6668900005,47.7492,-122.311,Northeast 166th Street,1593,NA,King County,Washington,"Northeast 166th Street, 1593"
7305300090,47.7557,-122.328,Northeast 175th Street,211,NA,King County,Washington,"Northeast 175th Street, 211"
3995700325,47.7406,-122.302,25th Avenue Northeast,15454,NA,Briarcrest,Washington,"25th Avenue Northeast, 15454"
3738900105,47.7359,-122.306,22nd Avenue Northeast,14716,NA,Briarcrest,Washington,"22nd Avenue Northeast, 14716"
6163900971,47.7564,-122.316,12th Avenue Northeast,17516,NA,North City,Washington,"12th Avenue Northeast, 17516"
4024101395,47.7596,-122.304,25th Avenue Northeast,17987,NA,King County,Washington,"25th Avenue Northeast, 17987"
6163901061,47.7538,-122.322,8th Avenue Northeast,17057,NA,North City,Washington,"8th Avenue Northeast, 17057"
7304300430,47.7429,-122.321,8th Avenue Northeast,15560,NA,North City,Washington,"8th Avenue Northeast, 15560"
7304300470,47.7444,-122.321,8th Avenue Northeast,15902,NA,North City,Washington,"8th Avenue Northeast, 15902"
3500100015,47.7366,-122.302,25th Avenue Northeast,14817,NA,Briarcrest,Washington,"25th Avenue Northeast, 14817"
6163901380,47.755,-122.316,12th Avenue Northeast,NA,NA,North City,Washington,"12th Avenue Northeast, NA"
1568100220,47.7351,-122.295,31st Avenue Northeast,14578,NA,King County,Washington,"31st Avenue Northeast, 14578"
6893300350,47.5242,-121.926,311th Avenue Southeast,NA,NA,King County,Washington,"311th Avenue Southeast, NA"
1387301360,47.7367,-122.195,Northeast 151st Street,10911,NA,King County,Washington,"Northeast 151st Street, 10911"
6204200590,47.7336,-122.202,104th Avenue Northeast,14511,NA,King County,Washington,"104th Avenue Northeast, 14511"
8096600100,47.7675,-122.226,86th Avenue Northeast,19057,NA,King County,Washington,"86th Avenue Northeast, 19057"
7016100120,47.7382,-122.182,Northeast 153rd Place,11931,NA,King County,Washington,"Northeast 153rd Place, 11931"
3387900390,47.3969,-122.198,108th Avenue Southeast,22813,NA,King County,Washington,"108th Avenue Southeast, 22813"
3110800260,47.4142,-122.179,Southeast 210th Street,12045,NA,Hillshire Terrace,Washington,"Southeast 210th Street, 12045"
2796100160,47.4081,-122.178,Southeast 217th Street,12206,NA,Hillshire Terrace,Washington,"Southeast 217th Street, 12206"
1761300850,47.3967,-122.174,126th Avenue Southeast,22904,NA,King County,Washington,"126th Avenue Southeast, 22904"
8802400896,47.4025,-122.201,104th Place Southeast,22218,NA,King County,Washington,"104th Place Southeast, 22218"
1761300340,47.3947,-122.174,Southeast 232nd Street,12526,NA,King County,Washington,"Southeast 232nd Street, 12526"
1355000220,47.4135,-122.18,Southeast 210th Place,12017,NA,Hillshire Terrace,Washington,"Southeast 210th Place, 12017"
3388000040,47.3943,-122.196,Southeast 232nd Street,10825,NA,King County,Washington,"Southeast 232nd Street, 10825"
6457000080,47.4007,-122.198,Southeast 224th Place,10715,NA,King County,Washington,"Southeast 224th Place, 10715"
3298700125,47.5232,-122.354,15th Avenue Southwest,8851,Seattle,Highland Park,Washington,"15th Avenue Southwest, 8851"
4302200336,47.5256,-122.357,17th Avenue Southwest,8635,Seattle,Highland Park,Washington,"17th Avenue Southwest, 8635"
2113701080,47.5296,-122.351,12th Avenue Southwest,8113,Seattle,Highland Park,Washington,"12th Avenue Southwest, 8113"
3438501662,47.5456,-122.359,21st Avenue Southwest,6330 B,Seattle,King County,Washington,"21st Avenue Southwest, 6330 B"
3438501020,47.5499,-122.36,21st Avenue Southwest,5903,Seattle,King County,Washington,"21st Avenue Southwest, 5903"
3438501150,47.5483,-122.36,21st Avenue Southwest,5965,Seattle,King County,Washington,"21st Avenue Southwest, 5965"
3876820140,47.74,-122.173,125th Place Northeast,12504,NA,King County,Washington,"125th Place Northeast, 12504"
1775801090,47.7415,-122.096,Northeast 156th Street,18190,NA,King County,Washington,"Northeast 156th Street, 18190"
9144300120,47.7619,-122.162,133rd Place Northeast,18501,NA,King County,Washington,"133rd Place Northeast, 18501"
5379805460,47.4488,-122.275,South 172nd Place,4700,SeaTac,King County,Washington,"South 172nd Place, 4700"
1003600080,47.4396,-122.285,South 182nd Street,3815,SeaTac,King County,Washington,"South 182nd Street, 3815"
4435000490,47.4538,-122.288,35th Avenue South,16627,SeaTac,King County,Washington,"35th Avenue South, 16627"
7148200040,47.4413,-122.277,South 181st Street,4514,SeaTac,King County,Washington,"South 181st Street, 4514"
1001200050,47.433,-122.292,33rd Avenue South,18909,SeaTac,King County,Washington,"33rd Avenue South, 18909"
7231502505,47.4759,-122.208,Burnett Avenue South,518,NA,King County,Washington,"Burnett Avenue South, 518"
6623400193,47.4299,-122.199,Southeast 192nd Street,10617,NA,King County,Washington,"Southeast 192nd Street, 10617"
5365200040,47.4815,-122.226,Southwest Langston Road,616,NA,King County,Washington,"Southwest Langston Road, 616"
7224500010,47.4906,-122.204,Wells Avenue North,506,NA,North Renton,Washington,"Wells Avenue North, 506"
3262301355,47.6304,-122.234,Northeast 22nd Street,7962,NA,King County,Washington,"Northeast 22nd Street, 7962"
3738000070,47.6176,-122.223,88th Avenue Northeast,800,NA,Eastland,Washington,"88th Avenue Northeast, 800"
